Source,Target,Type,Label,timeset,Weight,Source_modularity_class,Target_modularity_class,Same_modularity_class
71362525,56851455,Undirected,,,189,50,50,1
71364742,45415757,Undirected,,,150,19,19,1
71367488,35946224,Undirected,,,129,48,48,1
71368614,29917114,Undirected,,,156,22,22,1
71375592,25905517,Undirected,,,158,27,27,1
71376108,13186426,Undirected,,,157,20,20,1
71379444,48133227,Undirected,,,205,20,20,1
71379484,77422722,Undirected,,,166,42,42,1
71384117,21687833,Undirected,,,219,19,19,1
71386592,31612136,Undirected,,,187,43,43,1
71386927,35506982,Undirected,,,138,15,15,1
71396264,66287099,Undirected,,,206,47,47,1
71409992,33104546,Undirected,,,142,11,11,1
71413724,49932328,Undirected,,,148,3,3,1
71416366,58581410,Undirected,,,184,5,5,1
71416870,60120920,Undirected,,,162,42,42,1
71421746,46720207,Undirected,,,192,47,47,1
71423175,29321400,Undirected,,,172,51,51,1
71430548,32275951,Undirected,,,170,37,37,1
71438574,34096083,Undirected,,,154,43,43,1
71440901,37756087,Undirected,,,182,51,51,1
71443126,4675985,Undirected,,,112,23,23,1
71447395,71384117,Undirected,,,159,19,19,1
71447578,25511634,Undirected,,,168,25,25,1
71452109,23454824,Undirected,,,206,0,0,1
71455722,8674299,Undirected,,,215,22,22,1
71456468,45735047,Undirected,,,141,35,35,1
71459443,55668790,Undirected,,,140,25,25,1
71471142,16758360,Undirected,,,180,22,22,1
71471825,56642807,Undirected,,,176,45,45,1
71478809,52221992,Undirected,,,193,33,33,1
71480752,54215887,Undirected,,,157,38,38,1
71482377,50754481,Undirected,,,163,21,21,1
71482514,16607268,Undirected,,,179,41,41,1
71482807,71189416,Undirected,,,175,45,45,1
71483440,41542922,Undirected,,,218,11,11,1
71495756,39975918,Undirected,,,174,31,31,1
71505516,19718901,Undirected,,,151,37,37,1
71506225,37756087,Undirected,,,175,51,51,1
71508010,29390305,Undirected,,,166,45,45,1
71519393,48133227,Undirected,,,136,20,20,1
71519705,55668790,Undirected,,,155,25,25,1
71521103,75493913,Undirected,,,163,51,51,1
71521118,47440110,Undirected,,,164,7,7,1
71530229,49871556,Undirected,,,185,48,48,1
71539427,15344726,Undirected,,,214,45,45,1
71556843,69106222,Undirected,,,134,41,41,1
71566065,7355604,Undirected,,,214,22,22,1
71568009,50479555,Undirected,,,165,20,20,1
71569562,14346421,Undirected,,,179,49,49,1
71570920,25511634,Undirected,,,139,25,25,1
71577306,45808481,Undirected,,,148,49,49,1
71580050,77838969,Undirected,,,214,11,11,1
71586962,74382230,Undirected,,,147,46,46,1
71587332,29390305,Undirected,,,164,45,45,1
71590668,67200847,Undirected,,,142,47,47,1
71592195,31490019,Undirected,,,135,5,5,1
71593085,52919262,Undirected,,,177,49,49,1
71607689,49871556,Undirected,,,128,48,48,1
71609209,7984910,Undirected,,,221,44,44,1
71611642,48133227,Undirected,,,153,20,20,1
71619604,33058342,Undirected,,,217,48,48,1
71625547,54684505,Undirected,,,207,37,37,1
71626928,45808481,Undirected,,,173,49,49,1
71628732,33224973,Undirected,,,220,46,46,1
71629950,4161329,Undirected,,,128,23,23,1
71638569,22333026,Undirected,,,195,42,42,1
71650348,12873241,Undirected,,,151,35,35,1
71650517,29390305,Undirected,,,147,45,45,1
71650597,45808481,Undirected,,,232,49,49,1
71659313,73759290,Undirected,,,214,42,42,1
71662392,38076273,Undirected,,,181,45,45,1
71669814,11515268,Undirected,,,154,43,43,1
71672991,207616,Undirected,,,217,11,11,1
71673676,30406198,Undirected,,,143,49,49,1
71679453,3754561,Undirected,,,156,41,41,1
71679837,19164249,Undirected,,,151,41,41,1
71684586,48004478,Undirected,,,169,33,33,1
71689237,43155027,Undirected,,,186,14,14,1
71689378,16607268,Undirected,,,199,41,41,1
71697162,47440110,Undirected,,,200,7,7,1
71701258,48133227,Undirected,,,145,20,20,1
71701850,71288524,Undirected,,,191,11,11,1
71710402,62877603,Undirected,,,162,45,45,1
71710823,45735047,Undirected,,,199,35,35,1
71713520,65590104,Undirected,,,199,39,39,1
71716221,22826,Undirected,,,167,24,24,1
71716988,21034516,Undirected,,,166,29,29,1
71718732,9591507,Undirected,,,194,45,45,1
71722827,883720,Undirected,,,153,25,25,1
71723586,30406198,Undirected,,,209,49,49,1
71729118,25919487,Undirected,,,188,52,52,1
71735897,76955807,Undirected,,,135,20,20,1
71739027,48133227,Undirected,,,129,20,20,1
71742857,60519685,Undirected,,,155,31,31,1
71745770,36757028,Undirected,,,160,37,37,1
71746677,37383023,Undirected,,,232,10,10,1
71749827,28567967,Undirected,,,159,22,22,1
71750120,49871556,Undirected,,,145,48,48,1
71750616,38696393,Undirected,,,163,32,32,1
71751408,38696393,Undirected,,,180,32,32,1
71755055,53372487,Undirected,,,141,23,23,1
71756957,45284375,Undirected,,,176,10,10,1
71758894,1014540,Undirected,,,192,3,3,1
71759115,46397732,Undirected,,,200,36,36,1
71760578,28737267,Undirected,,,133,22,22,1
71768655,74480099,Undirected,,,163,51,51,1
71768881,25490906,Undirected,,,197,48,48,1
71771490,59788546,Undirected,,,207,46,46,1
71786425,44497920,Undirected,,,159,4,4,1
71791636,53409491,Undirected,,,212,31,31,1
71797520,58339944,Undirected,,,144,29,29,1
71813760,40460067,Undirected,,,164,22,22,1
71814383,3660802,Undirected,,,227,18,18,1
71823133,27196430,Undirected,,,123,45,45,1
71829913,24578927,Undirected,,,219,32,32,1
71833186,41840664,Undirected,,,187,23,23,1
71841453,72709790,Undirected,,,213,13,13,1
71844320,77359055,Undirected,,,205,11,11,1
71845698,34694063,Undirected,,,175,16,16,1
71849977,58817447,Undirected,,,213,45,45,1
71851472,49871556,Undirected,,,219,48,48,1
71860142,55574479,Undirected,,,155,39,39,1
71867282,28223974,Undirected,,,152,51,51,1
71871121,20642148,Undirected,,,173,32,32,1
71872291,48133227,Undirected,,,178,20,20,1
71872717,68278520,Undirected,,,166,35,35,1
71874076,40360017,Undirected,,,135,16,16,1
71874400,4442440,Undirected,,,173,32,32,1
71880317,16607268,Undirected,,,145,41,41,1
71897832,45735047,Undirected,,,190,35,35,1
71910859,18217249,Undirected,,,219,20,20,1
71914183,24507589,Undirected,,,201,39,39,1
71915778,29390305,Undirected,,,140,45,45,1
71922709,76511598,Undirected,,,129,29,29,1
71926485,34477443,Undirected,,,209,29,29,1
71928585,1750342,Undirected,,,189,28,28,1
71932732,49145455,Undirected,,,204,22,22,1
71934255,16962372,Undirected,,,149,47,47,1
71937142,62378826,Undirected,,,219,47,47,1
71939928,25124032,Undirected,,,191,11,11,1
71940307,18496526,Undirected,,,158,21,21,1
71958055,35946224,Undirected,,,129,48,48,1
71963428,928482,Undirected,,,160,16,16,1
71964064,38696393,Undirected,,,225,32,32,1
71972097,36295171,Undirected,,,172,12,12,1
71978560,48133227,Undirected,,,216,20,20,1
71988347,73889759,Undirected,,,163,3,3,1
71994968,4235207,Undirected,,,216,32,32,1
71996985,62941107,Undirected,,,205,16,16,1
72000924,2309326,Undirected,,,142,18,18,1
72009402,9894209,Undirected,,,231,47,47,1
72011221,29390305,Undirected,,,175,45,45,1
72026357,64908673,Undirected,,,222,42,42,1
72033129,18468636,Undirected,,,203,4,4,1
72035618,52939823,Undirected,,,173,1,1,1
72040601,40033196,Undirected,,,152,20,20,1
72041997,56851455,Undirected,,,203,50,50,1
72043902,78696670,Undirected,,,154,15,15,1
72046637,49145455,Undirected,,,169,22,22,1
72047437,69788894,Undirected,,,147,38,38,1
72049946,60519685,Undirected,,,193,31,31,1
72052063,64192174,Undirected,,,169,27,27,1
72055164,43875015,Undirected,,,145,16,16,1
72057070,34477443,Undirected,,,141,29,29,1
72057620,71384117,Undirected,,,185,19,19,1
72060523,10117728,Undirected,,,209,30,30,1
72063255,70283150,Undirected,,,210,43,43,1
72076298,22541364,Undirected,,,167,41,41,1
72082216,22541364,Undirected,,,146,41,41,1
72088466,74382230,Undirected,,,210,46,46,1
72089663,33104546,Undirected,,,144,11,11,1
72090739,29390305,Undirected,,,177,45,45,1
72098968,24817446,Undirected,,,127,16,16,1
72102369,68113736,Undirected,,,148,36,36,1
72102427,77487307,Undirected,,,163,36,36,1
72102875,12570576,Undirected,,,155,37,37,1
72111207,49145455,Undirected,,,162,22,22,1
72111532,8673392,Undirected,,,181,47,47,1
72115050,28338666,Undirected,,,192,40,40,1
72125866,75581903,Undirected,,,159,47,47,1
72138910,48133227,Undirected,,,121,20,20,1
72141637,29446950,Undirected,,,184,29,29,1
72144327,58350813,Undirected,,,188,49,49,1
72148666,38564422,Undirected,,,194,22,22,1
72149660,44101700,Undirected,,,212,1,1,1
72154073,26279294,Undirected,,,192,16,16,1
72159424,69052797,Undirected,,,202,50,50,1
72173579,60411121,Undirected,,,192,36,36,1
72176730,15003364,Undirected,,,173,21,21,1
72185702,37452088,Undirected,,,163,34,34,1
72191706,25223359,Undirected,,,122,30,30,1
72193177,7984910,Undirected,,,225,44,44,1
72196131,16607268,Undirected,,,210,41,41,1
72200472,48133227,Undirected,,,151,20,20,1
72203120,22826,Undirected,,,175,24,24,1
72206596,67200847,Undirected,,,138,47,47,1
72213286,32275951,Undirected,,,208,37,37,1
72228533,54215887,Undirected,,,181,38,38,1
72230278,48133227,Undirected,,,169,20,20,1
72232612,29390305,Undirected,,,206,45,45,1
72232628,35506982,Undirected,,,186,15,15,1
72235587,31490019,Undirected,,,169,5,5,1
72237144,71628732,Undirected,,,135,46,46,1
72239565,44518710,Undirected,,,147,19,19,1
72240833,48133227,Undirected,,,143,20,20,1
72242116,29390305,Undirected,,,144,45,45,1
72243911,6913626,Undirected,,,142,32,32,1
72252208,45645527,Undirected,,,199,51,51,1
72253853,29321400,Undirected,,,205,51,51,1
72258188,24230582,Undirected,,,250,6,6,1
72258864,60696731,Undirected,,,189,32,32,1
72260777,33104546,Undirected,,,151,11,11,1
72261625,76955807,Undirected,,,166,20,20,1
72270321,14931971,Undirected,,,185,33,33,1
72271509,8734908,Undirected,,,123,20,20,1
72276422,25913574,Undirected,,,173,14,14,1
72298836,49871556,Undirected,,,161,48,48,1
72299814,55668790,Undirected,,,144,25,25,1
72300592,22470762,Undirected,,,162,11,11,1
72319376,8402441,Undirected,,,185,41,41,1
72330909,60798190,Undirected,,,130,10,10,1
72332445,43875015,Undirected,,,169,16,16,1
72335847,19164249,Undirected,,,226,41,41,1
72336694,64806669,Undirected,,,220,0,0,1
72338130,43969366,Undirected,,,197,47,47,1
72339538,31612136,Undirected,,,182,43,43,1
72341283,4682454,Undirected,,,191,15,15,1
72341521,29390305,Undirected,,,187,45,45,1
72342442,19790555,Undirected,,,213,47,47,1
72343508,38696393,Undirected,,,157,32,32,1
72350709,29555917,Undirected,,,159,22,22,1
72351700,77758441,Undirected,,,116,45,45,1
72352254,54966195,Undirected,,,175,41,41,1
72353513,9517203,Undirected,,,146,45,45,1
72360190,13807738,Undirected,,,159,20,20,1
72361872,39486200,Undirected,,,188,32,32,1
72367618,65064010,Undirected,,,175,11,11,1
72368493,16437732,Undirected,,,223,47,47,1
72375117,43810020,Undirected,,,200,38,38,1
72378103,48133227,Undirected,,,172,20,20,1
72380247,48133227,Undirected,,,124,20,20,1
72387665,48133227,Undirected,,,138,20,20,1
72389978,3985884,Undirected,,,189,32,32,1
72396231,44886446,Undirected,,,227,37,37,1
72399089,48133227,Undirected,,,145,20,20,1
72399116,38696393,Undirected,,,143,32,32,1
72405962,49871556,Undirected,,,192,48,48,1
72407436,14608229,Undirected,,,189,24,24,1
72416408,75169488,Undirected,,,158,23,23,1
72418450,40460067,Undirected,,,189,22,22,1
72421116,73181020,Undirected,,,220,12,12,1
72424670,44843927,Undirected,,,197,41,41,1
72435086,59695877,Undirected,,,231,38,38,1
72435090,76663300,Undirected,,,181,40,40,1
72440654,72804142,Undirected,,,186,44,44,1
72441428,68744999,Undirected,,,136,51,51,1
72447899,65993866,Undirected,,,183,9,9,1
72450648,35571696,Undirected,,,186,20,20,1
72453255,24285480,Undirected,,,206,2,2,1
72456683,54215887,Undirected,,,147,38,38,1
72459660,43559047,Undirected,,,210,25,25,1
72459751,60696731,Undirected,,,207,32,32,1
72462617,78469830,Undirected,,,202,49,49,1
72462981,9885301,Undirected,,,127,32,32,1
72475912,45415757,Undirected,,,160,19,19,1
72480334,30341292,Undirected,,,189,20,20,1
72481703,78707975,Undirected,,,164,45,45,1
72483994,71339341,Undirected,,,135,35,35,1
72486076,50479555,Undirected,,,182,20,20,1
72489182,57195786,Undirected,,,213,37,37,1
72489585,45808481,Undirected,,,172,49,49,1
72491568,70103702,Undirected,,,218,46,46,1
72495723,8237884,Undirected,,,235,11,11,1
72499086,78082475,Undirected,,,164,32,32,1
72500280,29390305,Undirected,,,158,45,45,1
72501688,64806669,Undirected,,,199,0,0,1
72504267,35874498,Undirected,,,150,38,38,1
72504495,77364494,Undirected,,,144,25,25,1
72507666,37119473,Undirected,,,179,21,21,1
72511849,2980091,Undirected,,,127,22,22,1
72513187,33224973,Undirected,,,175,46,46,1
72516949,1750342,Undirected,,,222,28,28,1
72517937,48133227,Undirected,,,210,20,20,1
72518085,59096537,Undirected,,,155,22,22,1
72520299,19613783,Undirected,,,143,36,36,1
72522834,25490906,Undirected,,,193,48,48,1
72526417,10306166,Undirected,,,136,47,47,1
72530689,48133227,Undirected,,,133,20,20,1
72531137,55668790,Undirected,,,209,25,25,1
72544527,60325619,Undirected,,,133,11,11,1
72553176,33104546,Undirected,,,186,11,11,1
72556069,60333719,Undirected,,,217,39,39,1
72566638,28273348,Undirected,,,176,52,52,1
72569872,39313378,Undirected,,,172,25,25,1
72571130,4807951,Undirected,,,151,21,21,1
72576538,33058342,Undirected,,,186,48,48,1
72578029,24215550,Undirected,,,171,35,35,1
72578116,1014540,Undirected,,,161,3,3,1
72579845,32537467,Undirected,,,169,47,47,1
72590856,64908673,Undirected,,,181,42,42,1
72590933,54809690,Undirected,,,166,46,46,1
72601209,38764371,Undirected,,,183,52,52,1
72602882,48133227,Undirected,,,137,20,20,1
72606546,40367210,Undirected,,,154,19,19,1
72614667,27795340,Undirected,,,163,20,20,1
72618662,47109766,Undirected,,,191,22,22,1
72619249,18496526,Undirected,,,153,21,21,1
72619973,8141615,Undirected,,,181,51,51,1
72628191,75493913,Undirected,,,194,51,51,1
72630901,59530695,Undirected,,,161,41,41,1
72631599,38696393,Undirected,,,169,32,32,1
72631911,48133227,Undirected,,,178,20,20,1
72633529,18207607,Undirected,,,223,50,50,1
72640723,10972165,Undirected,,,154,35,35,1
72642159,48133227,Undirected,,,133,20,20,1
72644285,7405514,Undirected,,,148,20,20,1
72648037,25777859,Undirected,,,178,0,0,1
72650048,16792141,Undirected,,,240,31,31,1
72650430,14361586,Undirected,,,165,10,10,1
72652911,9511577,Undirected,,,205,19,19,1
72656061,24817446,Undirected,,,210,16,16,1
72659853,75493913,Undirected,,,171,51,51,1
72666915,22541364,Undirected,,,154,41,41,1
72668710,29390305,Undirected,,,138,45,45,1
72672541,13268773,Undirected,,,160,45,45,1
72674889,31291856,Undirected,,,219,47,47,1
72684760,35506982,Undirected,,,136,15,15,1
72689928,77364494,Undirected,,,171,25,25,1
72690484,24230582,Undirected,,,189,6,6,1
72695692,77422722,Undirected,,,163,42,42,1
72696140,40026717,Undirected,,,190,46,46,1
72699639,68868472,Undirected,,,152,51,51,1
72709790,64256034,Undirected,,,213,13,13,1
72713199,31199194,Undirected,,,154,5,5,1
72716106,28338666,Undirected,,,192,40,40,1
72718501,75581903,Undirected,,,164,47,47,1
72727541,70283150,Undirected,,,147,43,43,1
72730410,48263028,Undirected,,,172,31,31,1
72732178,36265618,Undirected,,,195,29,29,1
72733773,29321400,Undirected,,,195,51,51,1
72733787,47109766,Undirected,,,141,22,22,1
72735004,29321400,Undirected,,,181,51,51,1
72735080,22470762,Undirected,,,142,11,11,1
72737319,22541364,Undirected,,,232,41,41,1
72740626,49935497,Undirected,,,189,32,32,1
72743564,43810020,Undirected,,,173,38,38,1
72748605,3774534,Undirected,,,173,26,26,1
72752058,2487608,Undirected,,,166,45,45,1
72752854,48003390,Undirected,,,144,39,39,1
72769031,9366669,Undirected,,,198,18,18,1
72769796,46720207,Undirected,,,158,47,47,1
72773076,48133227,Undirected,,,141,20,20,1
72775187,69106222,Undirected,,,149,41,41,1
72775788,50396974,Undirected,,,161,7,7,1
72782793,60144961,Undirected,,,183,41,41,1
72783074,29446950,Undirected,,,152,29,29,1
72794469,67686857,Undirected,,,229,19,19,1
72794700,70283150,Undirected,,,186,43,43,1
72797813,75493913,Undirected,,,160,51,51,1
72800991,46228979,Undirected,,,204,22,22,1
72802356,53409491,Undirected,,,208,31,31,1
72804142,51079980,Undirected,,,227,44,44,1
72805811,64192174,Undirected,,,157,27,27,1
72808015,15300544,Undirected,,,155,45,45,1
72813625,77359055,Undirected,,,157,11,11,1
72814639,43194262,Undirected,,,214,39,39,1
72829291,56645432,Undirected,,,170,32,32,1
72835607,70283150,Undirected,,,166,43,43,1
72837532,58913717,Undirected,,,132,29,29,1
72841112,46529587,Undirected,,,173,32,32,1
72855123,28567967,Undirected,,,137,22,22,1
72858744,10306166,Undirected,,,165,47,47,1
72860216,9366669,Undirected,,,187,18,18,1
72862522,283507,Undirected,,,149,29,29,1
72862633,68113736,Undirected,,,175,36,36,1
72862703,16607268,Undirected,,,172,41,41,1
72873502,34601057,Undirected,,,188,22,22,1
72886126,66904725,Undirected,,,188,21,21,1
72891084,76955807,Undirected,,,200,20,20,1
72892317,54874569,Undirected,,,171,31,31,1
72900477,22470762,Undirected,,,155,11,11,1
72924335,9885301,Undirected,,,147,32,32,1
72924401,59265753,Undirected,,,215,31,31,1
72942152,49871556,Undirected,,,165,48,48,1
72944228,46812623,Undirected,,,195,44,44,1
72944724,12570576,Undirected,,,184,37,37,1
72949137,35506982,Undirected,,,140,15,15,1
72950740,30791412,Undirected,,,149,43,43,1
72951267,32239271,Undirected,,,135,30,30,1
72956275,76924582,Undirected,,,165,14,14,1
72956330,36295171,Undirected,,,164,12,12,1
72966906,14608229,Undirected,,,190,24,24,1
72968425,19232733,Undirected,,,167,19,19,1
72971410,36403114,Undirected,,,174,11,11,1
72971715,77364494,Undirected,,,206,25,25,1
72972689,57637611,Undirected,,,217,45,45,1
72978122,13186426,Undirected,,,118,20,20,1
72985818,10306166,Undirected,,,183,47,47,1
72994477,29390305,Undirected,,,137,45,45,1
72995429,55140505,Undirected,,,138,11,11,1
72998204,32239271,Undirected,,,199,30,30,1
73005208,27524969,Undirected,,,174,9,9,1
73014683,24230582,Undirected,,,180,6,6,1
73018971,54966195,Undirected,,,199,41,41,1
73019487,18496526,Undirected,,,225,21,21,1
73019902,10581953,Undirected,,,170,45,45,1
73027399,46004455,Undirected,,,133,36,36,1
73029638,6805958,Undirected,,,166,12,12,1
73033885,48133227,Undirected,,,124,20,20,1
73037069,55966619,Undirected,,,174,45,45,1
73041042,77001983,Undirected,,,142,42,42,1
73044644,48133227,Undirected,,,114,20,20,1
73047391,76511598,Undirected,,,195,29,29,1
73050983,10581953,Undirected,,,143,45,45,1
73051221,25511634,Undirected,,,214,25,25,1
73053630,49871556,Undirected,,,160,48,48,1
73066864,31189797,Undirected,,,170,38,38,1
73089866,35506982,Undirected,,,198,15,15,1
73090608,71619604,Undirected,,,213,48,48,1
73094207,18180600,Undirected,,,208,11,11,1
73095813,73887132,Undirected,,,185,47,47,1
73097239,56852219,Undirected,,,118,19,19,1
73104793,76807706,Undirected,,,175,46,46,1
73105912,40460067,Undirected,,,201,22,22,1
73107875,57195786,Undirected,,,173,37,37,1
73119860,54449587,Undirected,,,179,35,35,1
73132126,13268773,Undirected,,,179,45,45,1
73133918,43810020,Undirected,,,134,38,38,1
73136611,74480099,Undirected,,,228,51,51,1
73139704,10972165,Undirected,,,183,35,35,1
73140813,77838969,Undirected,,,137,11,11,1
73141155,55184434,Undirected,,,201,40,40,1
73142911,43194262,Undirected,,,212,39,39,1
73143178,32947232,Undirected,,,194,36,36,1
73144083,6414838,Undirected,,,181,22,22,1
73152230,30406198,Undirected,,,142,49,49,1
73158415,49871556,Undirected,,,177,48,48,1
73158673,34694063,Undirected,,,146,16,16,1
73162984,62941107,Undirected,,,191,16,16,1
73164958,883720,Undirected,,,223,25,25,1
73165394,50951023,Undirected,,,169,3,3,1
73166490,48133227,Undirected,,,138,20,20,1
73168447,49477472,Undirected,,,117,20,20,1
73181020,239944,Undirected,,,246,12,12,1
73183426,4442440,Undirected,,,187,32,32,1
73188925,77487307,Undirected,,,153,36,36,1
73189448,35115089,Undirected,,,189,23,23,1
73189672,76565888,Undirected,,,166,39,39,1
73190215,25290391,Undirected,,,127,38,38,1
73194488,68744999,Undirected,,,173,51,51,1
73200160,7994696,Undirected,,,198,28,28,1
73205980,33104546,Undirected,,,142,11,11,1
73211560,71189416,Undirected,,,218,45,45,1
73216240,35506982,Undirected,,,226,15,15,1
73218209,53795076,Undirected,,,161,34,34,1
73223047,38696393,Undirected,,,198,32,32,1
73223139,22470762,Undirected,,,212,11,11,1
73226613,38696393,Undirected,,,201,32,32,1
73226886,9894209,Undirected,,,189,47,47,1
73230607,61239199,Undirected,,,193,22,22,1
73240551,10972165,Undirected,,,186,35,35,1
73240732,22541364,Undirected,,,155,41,41,1
73246433,25905517,Undirected,,,175,27,27,1
73246670,50479555,Undirected,,,134,20,20,1
73249229,61471215,Undirected,,,178,47,47,1
73251065,40026717,Undirected,,,206,46,46,1
73252810,53795076,Undirected,,,181,34,34,1
73253969,62974311,Undirected,,,214,39,39,1
73270583,48133227,Undirected,,,162,20,20,1
73272613,53795076,Undirected,,,158,34,34,1
73274359,56851455,Undirected,,,230,50,50,1
73276360,16985182,Undirected,,,187,36,36,1
73279792,46720207,Undirected,,,182,47,47,1
73280129,77364494,Undirected,,,202,25,25,1
73282941,59562150,Undirected,,,137,49,49,1
73294822,49871556,Undirected,,,221,48,48,1
73300616,883720,Undirected,,,201,25,25,1
73307675,40892309,Undirected,,,217,30,30,1
73310281,77408143,Undirected,,,156,42,42,1
73331389,29390305,Undirected,,,210,45,45,1
73343355,73019487,Undirected,,,147,21,21,1
73343518,23221746,Undirected,,,199,23,23,1
73346628,40026717,Undirected,,,205,46,46,1
73347010,34328756,Undirected,,,167,30,30,1
73347467,12174894,Undirected,,,166,9,9,1
73348580,22826,Undirected,,,130,24,24,1
73348946,22826,Undirected,,,180,24,24,1
73363241,72709790,Undirected,,,215,13,13,1
73365525,34601057,Undirected,,,168,22,22,1
73375684,48768289,Undirected,,,127,11,11,1
73378106,55061699,Undirected,,,179,22,22,1
73378551,12570576,Undirected,,,185,37,37,1
73378627,31175973,Undirected,,,184,38,38,1
73379248,24230582,Undirected,,,219,6,6,1
73381373,29390305,Undirected,,,144,45,45,1
73391784,77422722,Undirected,,,183,42,42,1
73394470,52395751,Undirected,,,130,47,47,1
73396196,77364494,Undirected,,,138,25,25,1
73397350,18217249,Undirected,,,210,20,20,1
73401943,76955807,Undirected,,,174,20,20,1
73404526,29390305,Undirected,,,155,45,45,1
73409947,48133227,Undirected,,,130,20,20,1
73411032,69724408,Undirected,,,212,20,20,1
73412038,22541364,Undirected,,,231,41,41,1
73413283,70283150,Undirected,,,144,43,43,1
73413580,2487608,Undirected,,,153,45,45,1
73413592,29446950,Undirected,,,149,29,29,1
73414524,71090469,Undirected,,,211,52,52,1
73416331,48133227,Undirected,,,199,20,20,1
73416756,37119473,Undirected,,,130,21,21,1
73418110,25905517,Undirected,,,161,27,27,1
73419760,31490019,Undirected,,,153,5,5,1
73428194,28113352,Undirected,,,142,35,35,1
73429484,74480099,Undirected,,,201,51,51,1
73438512,56326723,Undirected,,,170,42,42,1
73444070,69088540,Undirected,,,230,31,31,1
73451137,77364494,Undirected,,,199,25,25,1
73455107,3037568,Undirected,,,172,47,47,1
73455443,29390305,Undirected,,,242,45,45,1
73465033,50396974,Undirected,,,195,7,7,1
73470175,65382574,Undirected,,,204,29,29,1
73473905,50479555,Undirected,,,158,20,20,1
73476474,34034514,Undirected,,,147,30,30,1
73477101,40892309,Undirected,,,204,30,30,1
73477590,38696393,Undirected,,,221,32,32,1
73479251,46419385,Undirected,,,144,31,31,1
73485358,31349943,Undirected,,,152,18,18,1
73496272,24215550,Undirected,,,135,35,35,1
73500782,5605490,Undirected,,,187,47,47,1
73517857,12547762,Undirected,,,188,32,32,1
73518639,22541364,Undirected,,,217,41,41,1
73520493,10019432,Undirected,,,150,28,28,1
73526577,58913717,Undirected,,,131,29,29,1
73526685,9369815,Undirected,,,128,51,51,1
73527082,62224724,Undirected,,,192,35,35,1
73530037,55574479,Undirected,,,134,39,39,1
73531168,41418631,Undirected,,,148,20,20,1
73545805,3624566,Undirected,,,219,11,11,1
73546946,8966932,Undirected,,,154,21,21,1
73547923,70283150,Undirected,,,135,43,43,1
73556153,55343501,Undirected,,,153,22,22,1
73562145,43810020,Undirected,,,139,38,38,1
73566106,55668790,Undirected,,,155,25,25,1
73569219,46720207,Undirected,,,180,47,47,1
73571069,3201828,Undirected,,,227,49,49,1
73572740,77422722,Undirected,,,155,42,42,1
73578946,71384117,Undirected,,,158,19,19,1
73578966,31490019,Undirected,,,166,5,5,1
73580912,28205670,Undirected,,,152,33,33,1
73601020,12625328,Undirected,,,200,32,32,1
73601617,29390305,Undirected,,,248,45,45,1
73602583,70122756,Undirected,,,205,50,50,1
73604387,31490019,Undirected,,,169,5,5,1
73607520,37630688,Undirected,,,175,32,32,1
73648094,45306223,Undirected,,,155,45,45,1
73656497,30406198,Undirected,,,154,49,49,1
73656745,51016718,Undirected,,,156,36,36,1
73661185,6913626,Undirected,,,184,32,32,1
73661870,25722398,Undirected,,,154,23,23,1
73677726,45808481,Undirected,,,162,49,49,1
73679029,63756195,Undirected,,,187,52,52,1
73679444,25678904,Undirected,,,194,39,39,1
73679611,77487307,Undirected,,,194,36,36,1
73684622,31490019,Undirected,,,154,5,5,1
73690278,48133227,Undirected,,,161,20,20,1
73691890,37617045,Undirected,,,171,51,51,1
73694048,6913626,Undirected,,,153,32,32,1
73696743,10306166,Undirected,,,146,47,47,1
73699293,6165660,Undirected,,,134,23,23,1
73700750,24028771,Undirected,,,175,33,33,1
73701121,43969366,Undirected,,,199,47,47,1
73702055,45735047,Undirected,,,150,35,35,1
73703980,45739776,Undirected,,,235,23,23,1
73706831,30406198,Undirected,,,188,49,49,1
73708044,16758360,Undirected,,,148,22,22,1
73710944,48133227,Undirected,,,123,20,20,1
73716648,31156302,Undirected,,,170,46,46,1
73717252,3341087,Undirected,,,160,21,21,1
73720554,62941107,Undirected,,,207,16,16,1
73722113,76511598,Undirected,,,135,29,29,1
73722802,49871556,Undirected,,,132,48,48,1
73722851,9366669,Undirected,,,207,18,18,1
73724253,29390305,Undirected,,,210,45,45,1
73726867,57049021,Undirected,,,171,21,21,1
73728710,48003390,Undirected,,,188,39,39,1
73732984,48133227,Undirected,,,191,20,20,1
73741520,31175973,Undirected,,,214,38,38,1
73744678,71619604,Undirected,,,160,48,48,1
73750902,75396372,Undirected,,,214,32,32,1
73755539,49871556,Undirected,,,210,48,48,1
73756986,48133227,Undirected,,,136,20,20,1
73759290,24706887,Undirected,,,203,42,42,1
73761513,30626840,Undirected,,,157,41,41,1
73768587,10306166,Undirected,,,210,47,47,1
73769169,16792141,Undirected,,,183,31,31,1
73771585,57276561,Undirected,,,226,49,49,1
73780859,18468636,Undirected,,,188,4,4,1
73784016,39313378,Undirected,,,177,25,25,1
73797599,62548126,Undirected,,,215,22,22,1
73802206,48133227,Undirected,,,126,20,20,1
73803614,2309326,Undirected,,,138,18,18,1
73804716,1750342,Undirected,,,177,28,28,1
73805975,69777726,Undirected,,,197,16,16,1
73806281,53148580,Undirected,,,197,50,50,1
73806949,34630312,Undirected,,,146,51,51,1
73810107,30406198,Undirected,,,223,49,49,1
